Fund Code,Fund Name,1 Week Return,2 Week Return,3 Week Return,4 Week Return,5 Week Return,6 Week Return,7 Week Return,8 Week Return,9 Week Return,10 Week Return,11 Week Return,12 Week Return,13 Week Return,14 Week Return,15 Week Return,16 Week Return,17 Week Return,18 Week Return,19 Week Return,20 Week Return,21 Week Return,22 Week Return,23 Week Return,24 Week Return,25 Week Return,26 Week Return
IHK,İŞ PORTFÖY İŞ'TE KADIN HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),3.0749,7.2349,7.4587,14.479,17.2569,17.5662,15.6346,17.5668,17.6268,18.3919,21.9159,23.4629,24.443,23.722,28.194,20.4928,13.3454,16.2107,21.6589,24.7636,19.183,25.1976,30.1222,34.056,32.7643,42.726
IAT,İŞ PORTFÖY KİRA SERTİFİKALARI KATILIM (TL) FONU,0.349,0.9489,1.4995,2.1569,2.6519,3.4389,4.2453,4.9044,5.5529,6.2391,6.7327,7.3438,7.9513,8.5673,9.1576,9.6772,10.2304,10.8422,11.3278,11.7785,12.2624,12.8055,13.3353,13.8447,14.171,14.9327
FBV,İŞ PORTFÖY MODEL SERBEST FON,-0.2569,2.4297,0.5304,1.929,1.9224,4.3716,3.587,6.0423,6.0003,6.1598,7.2324,10.1473,9.4561,13.0783,14.3675,12.132,15.091,12.0593,12.1669,11.7521,12.1784,11.6297,16.4668,14.2761,11.6608,10.6715
ONS,İŞ PORTFÖY ONİKİNCİ SERBEST (DÖVİZ) FON,0.2776,0.7261,1.1525,2.0626,3.277,4.4376,5.052,5.4431,5.6741,5.9262,6.5579,7.2866,7.8774,8.8099,9.4939,10.4704,11.2964,12.1108,13.3175,14.1452,14.7355,15.398,16.6947,13.9712,14.3037,14.6214
TI6,İŞ PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI (TL) FONU,0.3064,0.8581,1.2909,1.9624,2.1248,2.2613,2.6442,5.5032,6.2356,6.9184,7.4532,8.0001,8.3918,8.8621,8.4881,8.9226,9.7639,10.1288,11.265,11.5882,11.3181,12.0458,12.3294,11.9765,12.675,13.1876
TBV,İŞ PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI (TL) FONU,0.406,1.1743,1.9507,3.1588,3.8632,4.7654,5.5661,6.902,7.6335,8.3659,9.0509,9.7057,10.3899,11.1033,11.8217,12.4979,13.1537,13.799,14.4094,15.0766,15.6906,16.3642,16.9144,17.4814,18.0452,18.5917
IKL,İŞ PORTFÖY SAĞLIK ŞİRKETLERİ KARMA FON,1.382,2.2372,1.5996,3.8644,6.0332,7.7851,8.5121,10.5864,11.1237,11.8504,13.6788,16.6823,14.8063,19.9741,18.8079,16.9757,18.808,18.3006,20.3463,20.061,20.2181,20.8613,23.5797,22.31,20.638,22.8516
IDF,İŞ PORTFÖY SERBEST (DÖVİZ) FON,0.3078,0.7799,1.1703,2.2583,3.2773,4.4636,5.1886,6.1821,6.5703,7.049,7.7092,8.6569,9.2645,10.6423,11.4142,12.2537,13.3878,14.0232,15.0585,15.9694,16.5253,16.9836,18.2783,16.0364,16.1141,16.5495
IJZ,İŞ PORTFÖY SİBER GÜVENLİK TEKNOLOJİLERİ DEĞİŞKEN FON,1.6681,5.066,6.9416,13.0897,12.9186,13.3632,12.3645,17.4542,17.4082,20.3242,26.3941,31.5433,34.5842,37.8661,35.7005,31.0577,33.2067,35.3708,41.7514,43.0847,40.6987,43.4964,56.936,57.4381,56.745,60.2108
BIO,İŞ PORTFÖY SÜRDÜRÜLEBİLİRLİK HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),3.1161,7.1625,7.4942,13.9144,16.7302,16.3988,13.331,15.4137,15.4993,16.3085,19.4829,21.1308,21.9234,22.5612,nan,nan,,,,,,,,,,
IJT,İŞ PORTFÖY TARIM SERBEST FON,1.2557,3.6792,4.7479,4.7845,3.7157,6.6778,7.2229,6.7973,6.5847,5.9088,6.9676,6.7742,9.095,11.7922,12.2503,11.8332,10.0266,10.9996,12.263,11.9897,10.8854,12.0779,16.1711,18.17,19.0155,20.3071
IEV,İŞ PORTFÖY TAŞIMACILIK DEĞİŞKEN FON,0.1945,2.7382,2.8372,5.5688,4.9602,6.0171,5.8306,8.7255,11.3467,12.4554,14.4655,20.9861,21.2108,27.7457,25.0552,21.2661,22.3212,19.8302,21.9727,20.1051,19.3175,16.4504,20.5199,16.9515,13.8268,14.3942
ITP,İŞ PORTFÖY TEKNOLOJİ KARMA FON,-0.384,2.0784,3.6255,7.4773,5.707,7.2243,8.5975,11.526,12.2892,12.6473,14.4884,18.7098,21.0175,26.9395,24.3501,20.8494,25.1462,24.7125,27.3337,24.295,24.6731,23.8882,29.6976,30.3151,26.8947,24.2504
TMC,İŞ PORTFÖY TEMA DEĞİŞKEN FON,0.4343,1.076,1.0896,2.3186,2.6807,4.2866,5.5996,7.9973,10.2551,10.7572,11.9868,14.076,14.0224,15.9326,16.7703,15.4446,16.4283,16.9574,17.4675,17.6477,18.7313,17.8488,20.1359,19.7435,19.2778,20.4285
TI4,İŞ PORTFÖY TEMKİNLİ DEĞİŞKEN FON,0.7952,1.4966,1.7427,2.8438,3.4769,4.109,4.9551,6.6744,7.9422,8.5466,9.2383,10.4181,11.1313,11.7178,11.848,12.452,13.5588,13.1773,14.5057,16.0031,16.1036,16.1067,16.618,16.7324,17.0755,17.7654
ILZ,İŞ PORTFÖY TEMKİNLİ FON SEPETİ FONU,0.429,1.675,2.4806,3.7044,3.7935,4.6566,5.3276,7.3125,8.2651,8.9167,9.6856,10.8132,10.9886,12.3266,13.2871,13.6418,15.1024,15.2434,16.0098,16.7621,17.0553,17.5085,19.2417,18.4014,18.4003,18.92
EDU,İŞ PORTFÖY TEV EĞİTİME DESTEK SERBEST FON,1.5995,3.2466,3.7205,5.4755,5.7856,6.882,7.4674,9.788,10.472,11.3377,12.891,14.4205,14.1446,15.8543,16.6622,16.0919,18.167,18.0028,18.6446,19.1513,19.0992,18.85,19.67,18.5532,17.9155,19.4636
TDG,İŞ PORTFÖY YABANCI BORÇLANMA ARAÇLARI FONU,0.3671,0.8553,1.1279,2.2428,3.3366,4.5468,5.2688,5.9594,6.2345,6.6507,7.2363,8.0902,8.59,9.6594,10.3898,11.3057,12.2007,12.9572,14.1889,14.9601,15.4744,16.015,17.5698,14.7566,15.0396,15.2373
TMG,İŞ PORTFÖY YABANCI HİSSE SENEDİ FONU,-0.5262,2.2822,1.5992,4.5622,3.1623,5.4999,7.4115,10.534,12.5454,12.5956,14.0893,18.7427,19.6314,26.1959,23.5418,20.429,25.1645,23.0357,23.8648,20.326,22.3105,20.3312,25.4767,23.4879,19.5011,17.3197
IJC,İŞ PORTFÖY YARI İLETKEN TEKNOLOJİLERİ DEĞİŞKEN FON,-0.4707,2.9331,5.0603,8.4634,5.1969,6.5038,4.4026,12.0822,12.3493,12.3379,15.067,22.4858,24.165,28.0307,24.2654,18.987,18.9888,17.5672,21.8158,19.3773,17.1129,17.1371,24.6888,24.4656,21.1705,19.2166
IUF,İŞ PORTFÖY YEDİNCİ SERBEST (DÖVİZ-AVRO) FON,-0.2281,0.0101,-0.4157,1.0672,0.3425,1.8503,2.9661,5.9246,5.3745,5.7202,6.9641,9.4822,10.5798,13.116,13.5028,15.8728,16.6765,16.761,16.9254,17.8411,17.9706,17.1236,19.2244,15.8587,14.5735,15.6439
IKP,İŞ PORTFÖY YENİLENEBİLİR ENERJİ KARMA FON,0.8847,3.7196,-0.264,0.8239,-1.8913,0.3922,0.4458,5.5576,6.9163,8.8307,8.9338,15.302,11.8136,17.2894,16.5677,12.8931,16.3005,10.354,9.5097,7.4277,9.0365,7.1861,9.8024,8.8804,4.8874,3.7554
KRC,KARE PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI FONU,0.4471,1.1851,1.9191,2.643,3.2118,4.0283,4.8102,5.4996,6.2856,7.0668,7.757,8.418,9.1472,9.9125,10.6532,11.3749,12.0699,12.7942,13.4978,14.1373,14.7628,15.4216,16.1438,16.446,17.0773,17.5734
KRF,KARE PORTFÖY BİRİNCİ DEĞİŞKEN FON,1.8559,3.5962,3.4594,7.0913,7.7714,8.5335,9.378,10.3138,11.0108,11.3781,12.7092,13.1197,13.2375,14.4664,17.376,19.772,20.9474,21.394,22.2595,22.429,18.3939,21.3821,25.0107,24.0992,21.3531,25.9804
KUB,KARE PORTFÖY DEĞİŞKEN  (DÖVİZ) FONU,-0.3586,1.4518,2.461,4.8826,4.7288,6.3916,7.9531,10.8449,12.5081,13.177,14.7685,17.0342,17.7784,21.4491,21.0742,20.82,22.7023,22.2414,23.5931,22.7397,23.5931,22.9139,26.1632,23.8041,22.1354,21.6707
KYA,KARE PORTFÖY HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN FON),5.1319,8.9485,8.3379,14.9244,16.63,17.0448,11.653,11.8278,9.739,9.0576,11.7277,13.2105,14.3841,15.8294,21.3144,15.4164,10.6773,12.0447,18.5665,21.1018,17.7608,23.0908,27.5219,32.4922,27.548,33.5813
KPP,KARE PORTFÖY PARA PİYASASI FONU,0.4675,1.2744,2.0737,2.8753,nan,,,,,,,,,,,,,,,,,,,,,
KRS,KARE PORTFÖY SERBEST (DÖVİZ) FON,0.1194,3.2568,4.7555,8.2058,5.5384,7.2344,8.8281,13.953,15.8908,16.36,17.7098,22.5981,23.1451,29.1386,26.3975,24.8975,27.2208,25.834,27.2066,24.6503,25.6317,24.0371,28.5349,26.9333,23.5863,22.0929
KRT,KARE PORTFÖY TÜRKİYE ODAKLI SERBEST (DÖVİZ ) FON,0.3632,1.0291,1.4531,2.4809,3.5324,4.7597,5.6817,6.5297,7.0759,7.4427,8.1802,9.2471,9.742,11.1991,12.2045,13.1331,14.2141,14.8807,16.1501,16.5003,16.9031,17.2103,18.6553,16.3023,16.4735,16.8017
KZL,KUVEYT TÜRK PORTFÖY ALTIN KATILIM FONU,1.2088,-0.0022,3.3387,4.6233,4.1816,5.4542,8.1587,8.2263,7.4682,10.7265,12.087,14.3091,13.4094,14.318,15.8684,21.689,26.9252,25.0766,22.4966,23.6867,23.4341,23.3744,23.825,23.0606,23.979,23.0523
KAV,KUVEYT TÜRK PORTFÖY ALTINCI KATILIM SERBEST (DÖVİZ-AVRO) FON,-0.1963,-0.131,-0.518,0.7718,0.5542,2.1487,3.0421,5.1999,4.2637,4.3297,5.4361,7.9022,8.8197,10.5527,10.9064,12.3404,12.9596,13.1662,13.9068,14.483,14.534,13.6331,15.445,11.8614,10.8493,11.5761
KDL,KUVEYT TÜRK PORTFÖY BEŞİNCİ KATILIM SERBEST (DÖVİZ) FON,0.2674,0.6927,1.0976,1.9807,3.1758,4.3077,4.8997,5.2693,5.4758,5.7003,6.3065,7.0085,7.5833,8.4923,9.1494,10.1059,10.9089,11.7075,12.8953,13.6887,14.265,14.8863,16.1358,13.3874,13.6789,13.9583
KTR,KUVEYT TÜRK PORTFÖY BİRİNCİ KATILIM SERBEST (TL) FON,0.4329,1.1828,1.9372,2.6897,3.309,4.0891,4.8248,5.5673,6.3162,7.0698,7.8244,8.575,9.3248,10.0727,10.8113,11.5474,12.2749,12.9918,13.6836,14.347,15.016,15.6851,16.3359,16.9982,17.681,18.3778
KTM,KUVEYT TÜRK PORTFÖY BİRİNCİ KATILIM (TL) FONU,1.6228,3.7486,5.1961,7.1275,7.8804,9.0042,7.4442,7.077,6.8689,5.9125,6.2553,6.9373,8.6973,9.1632,10.4544,8.4774,7.0528,8.1707,9.6279,10.9586,9.5683,11.253,14.1994,15.2205,15.1461,18.9475
KCV,KUVEYT TÜRK PORTFÖY ÇOKLU VARLIK KATILIM FONU,1.387,4.1876,5.7018,8.0507,8.0035,9.1352,9.2047,9.8102,9.4894,9.2959,10.2777,12.3793,13.9221,15.351,16.3114,15.3958,15.2735,15.3262,16.9356,17.8564,16.0707,17.4596,21.5285,21.8094,20.5495,24.8218
KTT,KUVEYT TÜRK PORTFÖY DÖRDÜNCÜ KATILIM SERBEST (DÖVİZ) FON,0.3307,0.8781,1.2693,2.3018,3.1817,4.3353,5.0655,6.1305,6.6409,7.4228,7.9132,9.3263,9.6056,11.2398,12.1315,13.015,14.056,14.4194,15.6239,16.2882,16.6776,17.2722,18.8268,16.3878,16.3368,16.8381
KPU,KUVEYT TÜRK PORTFÖY İKİNCİ KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),4.0218,9.5857,11.8345,13.3575,13.9468,17.9098,15.3567,12.7072,11.2774,9.2113,9.0739,9.7907,13.7659,11.4529,14.913,9.1848,2.146,3.6617,7.4463,11.7706,8.281,12.4923,22.2444,21.2226,22.1396,29.7742
KTS,KUVEYT TÜRK PORTFÖY İKİNCİ KATILIM SERBEST FON,2.8792,5.996,7.0793,8.2628,9.1894,8.9868,9.9159,10.7674,10.7132,11.0398,12.0357,13.3624,14.3005,14.6422,16.4989,15.5461,15.8947,15.1513,16.2238,18.5714,16.2668,17.3073,19.6884,21.4916,20.7416,24.0919
KPC,KUVEYT TÜRK PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),3.8065,8.8497,10.9751,14.4339,15.1279,18.2804,15.3949,14.6201,13.9744,11.6744,12.2849,13.5853,17.5381,17.3759,20.3776,12.8222,8.214,9.9801,13.5208,16.6844,12.5239,15.6519,22.3585,24.1374,23.0286,30.1792
KSV,KUVEYT TÜRK PORTFÖY KISA VADELİ KATILIM SERBEST (TL) FON,0.4295,1.1811,1.9311,2.684,3.3327,4.2035,4.9584,5.7082,6.4553,7.2053,7.9482,8.6888,9.4237,10.1592,10.8901,11.6201,12.3374,13.0521,13.7621,14.443,15.1029,15.7382,16.3627,16.9695,17.582,18.2241
KTV,KUVEYT TÜRK PORTFÖY KISA VADELİ KİRA SERTİFİKALARI KATILIM (TL) FONU,0.3979,1.0861,1.7719,2.4645,3.0576,3.8832,4.5645,5.2732,5.9674,6.6341,7.2902,7.9215,8.5482,9.1787,9.8057,10.4205,11.0188,11.6496,12.2367,12.7752,13.3522,13.9315,14.5068,15.0781,15.6573,16.2599
KUT,KUVEYT TÜRK PORTFÖY KIYMETLİ MADENLER KATILIM FONU,0.5975,-0.6103,1.0784,1.5405,0.8285,1.0786,2.6948,4.2583,1.5286,5.8865,6.1742,10.5067,8.8204,10.3705,9.9459,15.5288,20.6183,16.1934,14.9949,16.0553,16.136,13.1108,14.7339,15.3009,15.1055,12.1819
KTN,KUVEYT TÜRK PORTFÖY KİRA SERTİFİKALARI KATILIM (TL) FONU,0.4672,1.1593,2.1494,2.8819,3.5161,4.1688,4.5895,5.0323,5.4698,5.7473,6.4266,6.5697,7.2447,7.9301,8.6438,9.4464,10.3368,11.088,11.7727,12.3752,12.8815,13.6545,14.2975,14.8317,15.4352,15.9391
KLU,KUVEYT TÜRK PORTFÖY PARA PİYASASI KATILIM (TL) FONU,0.4251,1.1612,1.8919,2.6144,3.2264,4.0435,4.7588,5.4697,6.179,6.8738,7.5458,8.2039,8.8499,9.4915,10.1314,10.7564,11.3985,12.0395,12.6716,13.2883,13.8884,14.4747,15.0558,15.6422,16.2322,16.8359
KSR,KUVEYT TÜRK PORTFÖY SÜRDÜRÜLEBİLİRLİK KATILIM FONU,0.1718,3.26,3.7232,6.8238,5.9177,7.6594,9.1458,10.8048,10.7173,10.4914,12.5302,15.8798,17.2007,22.273,20.0818,18.4101,19.4988,18.9633,20.251,19.2606,19.0703,17.7877,23.1276,21.5003,18.6439,19.7127
IDD,LOGOS PORTFÖY DİNAMİK DAĞIMLI SERBEST FON,5.5389,4.1694,7.0216,9.9622,11.1235,10.4595,10.6734,7.0088,7.8579,7.9215,10.2872,7.1112,10.3023,4.6713,2.8928,1.5408,1.3824,2.7288,7.3322,6.11,4.3515,7.3079,8.8411,10.2842,14.0224,14.1079
MAC,MARMARA CAPITAL PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),4.2549,9.1903,10.6978,14.884,20.6556,19.2135,13.2046,9.9606,8.5087,5.2939,9.7289,11.1279,11.2363,8.273,11.5686,3.5381,-1.4807,3.2352,8.8763,11.829,7.5481,14.162,18.163,27.2832,27.4998,30.7169
MAD,MEKSA PORTFÖY BİRİNCİ DEĞİŞKEN FON,3.5631,8.4394,8.9203,13.1425,15.2422,15.6534,14.7991,14.4206,12.5897,12.5336,14.4385,13.8117,12.9446,13.7314,14.6594,12.0227,8.0511,9.7199,13.5556,15.0416,9.84,14.9072,17.1649,18.4419,17.6079,20.5959
MBL,MEKSA PORTFÖY İKİNCİ DEĞİŞKEN FON,0.4448,1.2223,1.9878,2.7532,3.4178,4.3025,5.0542,5.8089,6.8168,7.5318,8.1784,8.828,9.4408,10.0495,10.5823,11.129,11.6737,12.244,12.7675,13.2558,13.7379,14.2202,14.6602,15.0034,15.3151,15.6137
NBH,NEO PORTFÖY ALGORİTMİK STRATEJİLER SERBEST FON,2.9087,5.1489,5.6035,9.5091,9.771,10.5004,8.0565,10.2998,9.6128,10.7125,11.3142,11.267,12.3334,12.751,13.9718,11.7349,9.9605,11.4094,13.842,13.8025,9.2174,14.0489,18.4411,21.1648,18.9424,21.5761
NZH,NEO PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI FONU,0.4571,1.2167,1.9781,2.7238,3.3875,4.2924,5.1039,5.8587,6.6301,7.3809,8.1465,8.902,9.6191,10.3693,11.1101,11.8471,12.6193,13.4297,14.2248,15.0329,15.8333,16.635,17.4251,18.2563,19.0655,19.9544
NRC,NEO PORTFÖY BİRİNCİ DEĞİŞKEN FON,2.7154,6.0658,5.3154,12.7184,16.2029,15.3285,10.7562,13.2779,11.1008,11.6207,16.3118,15.1297,16.175,14.9314,18.2803,13.0236,11.918,13.7057,18.0524,24.3076,23.9552,28.1566,29.6342,35.936,38.3422,44.4903
NHP,NEO PORTFÖY BİRİNCİ FON SEPETİ FONU,0.9605,1.8027,1.5192,3.4996,4.3924,5.3889,4.7685,6.2911,6.3707,6.8045,8.138,9.7344,9.5787,10.8565,11.8851,9.9609,9.437,10.512,13.1035,14.5677,13.2091,15.1268,16.9853,16.2499,15.7654,17.6449
NHY,NEO PORTFÖY BİRİNCİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),3.4115,9.6209,8.5403,18.1832,22.1423,21.6211,15.6406,17.3804,15.2579,14.6408,19.5409,18.7514,19.6903,18.4612,23.1239,17.1144,15.2613,18.1709,23.8354,28.1879,21.9667,28.1107,30.8323,38.2703,42.2244,50.3043
NRG,NEO PORTFÖY BİRİNCİ PARA PİYASASI FONU,0.4692,1.2799,2.0863,2.9066,3.6174,4.5798,5.4125,6.2437,7.0568,7.883,8.6713,9.4508,10.2383,11.0231,11.8193,12.6269,13.445,14.2576,15.0645,15.8597,16.6143,17.3321,18.0402,18.7115,19.3663,20.1148
NBZ,NEO PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON,0.2767,0.735,0.9181,1.8539,3.0828,4.2876,4.9166,5.2591,5.6266,5.8217,6.4571,7.2185,7.8265,8.7742,9.4716,10.4658,11.302,12.1138,13.3169,14.1255,14.7238,15.3717,16.6592,13.9366,14.2844,14.6131
NSK,NEO PORTFÖY BİRİNCİ SERBEST FON,0.4442,1.2351,2.0399,2.8546,3.554,4.5693,5.3992,6.5243,7.4166,8.6199,9.1629,9.9015,10.1628,11.3803,14.8341,14.489,15.0658,16.4005,16.1166,18.3937,18.8245,20.0702,21.5735,19.0197,20.9002,21.723
NVB,NEO PORTFÖY İKİNCİ PARA PİYASASI (TL) FON,0.471,1.2798,2.0844,2.9035,3.6193,4.5907,5.4304,6.2618,7.0757,7.9033,8.6986,9.4895,10.2783,11.071,11.8745,12.6817,13.4913,14.3058,15.1136,15.9112,16.6701,17.3914,18.103,18.7936,19.4527,20.187
NVZ,NEO PORTFÖY ORSA SERBEST (DÖVİZ) FON,-0.3056,-0.0717,-0.4054,0.9447,0.7505,2.3886,3.3116,5.4959,4.5983,4.7088,5.8655,8.3884,9.3234,11.1084,11.5116,13.0026,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZT,NEO PORTFÖY PARA PİYASASI SERBEST FON,0.479,1.2923,2.1062,2.9266,3.6528,4.6335,5.4904,6.3293,7.1309,8.0015,8.8097,9.6083,10.427,11.2421,12.0705,12.9011,13.7385,14.5845,15.4334,16.2428,17.0257,17.796,18.5824,19.3365,20.2163,20.9343
NVT,NEO PORTFÖY ÜÇÜNCÜ SERBEST (TL) FON,0.4476,1.2317,2.0233,2.8358,3.5567,4.5195,5.3528,6.2049,7.0346,7.8498,8.6448,9.4392,10.24,11.0357,11.8582,12.6823,13.5127,14.3499,15.1813,15.9954,16.77,17.5307,18.2752,19.0017,19.721,20.5889
NJF,NUROL PORTFÖY ALTIN FONU,0.7796,0.3989,0.492,1.8648,1.3716,5.5476,6.6582,7.8068,7.3886,10.8188,11.771,14.1118,13.0665,13.4099,12.8779,19.3495,25.3085,23.8637,21.2109,22.0844,21.7124,20.9201,21.8902,21.2454,21.2624,20.337
NJR,NUROL PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI FONU,0.4549,1.2419,2.0358,2.8349,3.5182,4.4373,5.2336,6.0001,6.774,7.5437,8.3112,9.0689,9.8356,10.6109,11.3743,12.1441,12.8921,13.6443,14.4125,15.1757,15.9208,16.6863,17.4445,18.1883,18.9288,19.6812
NJY,NUROL PORTFÖY BİRİNCİ KATILIM FONU,0.4312,1.1299,1.8328,2.5691,3.0881,4.3337,4.3553,5.0784,5.6124,6.0549,6.7382,7.7613,8.2223,8.7475,9.1328,9.0184,9.8801,10.5483,11.3609,12.0326,11.8274,12.3108,13.8396,15.2172,15.2776,16.5995
NJG,NUROL PORTFÖY BİRİNCİ SERBEST FON,0.4734,1.2983,2.1119,2.9533,3.6752,4.629,5.4619,6.2847,7.1144,7.9262,8.7421,9.5441,10.378,11.2076,12.0136,12.9388,13.5747,14.4317,15.0586,15.8009,16.5092,17.2379,17.9886,18.69,19.4164,20.1122
NSD,NUROL PORTFÖY DÖRDÜNCÜ SERBEST (DÖVİZ) FON,0.1945,0.7552,1.1478,2.1938,3.1985,4.5337,5.17,6.1128,6.3409,6.7402,7.6827,9.352,9.863,11.565,12.209,13.119,14.2467,14.7877,15.8403,16.5951,16.7845,17.4687,18.8517,16.6005,17.2644,18.0515
PPN,NUROL PORTFÖY PARA PİYASASI (TL) FONU,0.4755,1.2951,2.1025,2.9165,3.6218,4.571,5.3861,6.1958,7.0028,7.8098,8.5946,9.3718,10.1448,10.9283,11.7043,12.507,13.3104,14.1081,14.918,15.7005,16.4443,17.1775,17.8694,18.5389,19.206,19.9021
NTS,NUROL PORTFÖY TAŞINMAZ SEKTÖRÜ SERBEST FON,-0.6573,-0.7958,-0.9943,-1.564,5.7309,4.2437,3.477,3.1333,2.4928,4.5729,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NCS,NUROL PORTFÖY ÜÇÜNCÜ SERBEST (DÖVİZ) FON,0.2507,0.6448,1.6039,3.9083,6.0678,7.296,7.8204,9.2892,9.6181,9.9223,10.5722,11.8267,12.3509,13.2942,13.94,14.9382,15.7783,16.6205,17.9251,18.6815,19.2885,19.9895,21.3135,18.4521,18.7435,18.8401
OPF,OSMANLI PORTFÖY AGRESİF DEĞİŞKEN FON,-0.1043,1.6494,1.0511,1.7893,1.2728,3.4067,4.2551,7.372,8.1728,9.6266,10.5778,14.8593,14.4318,18.6851,17.0855,nan,nan,nan,,,,,,,,
OIL,OSMANLI PORTFÖY AGRESİF FON SEPETİ FONU,0.721,0.6609,1.4838,3.6571,3.6289,4.5558,4.9064,7.0805,6.7265,8.2554,9.3402,10.5633,10.3952,9.4226,11.0058,5.5442,1.6956,2.6857,4.6016,4.9661,4.1322,5.6374,10.6184,11.7906,9.2808,11.8292
OPD,OSMANLI PORTFÖY ANKA SERBEST FON,0.4491,1.2358,2.0578,2.5344,3.2304,4.1256,4.9145,5.6155,6.393,7.1231,7.8952,8.671,9.1042,10.1341,11.0477,11.8637,12.4749,13.2737,13.879,14.6295,15.4297,16.257,17.2155,17.7527,18.5324,19.131
OUD,OSMANLI PORTFÖY ATLANTİK SERBEST (DÖVİZ) FON,0.32,0.7515,1.1854,2.3487,3.3859,4.7046,5.5503,6.7419,7.1571,7.6096,8.2972,9.4928,10.0881,11.3056,12.0877,13.1351,14.1865,14.7595,15.9773,16.9853,17.3433,18.0083,19.9011,17.2874,17.8666,18.929
OPB,OSMANLI PORTFÖY BİRİNCİ DEĞİŞKEN FON,1.7807,4.2078,5.1993,7.5586,8.7883,9.9914,8.9844,9.8988,10.1,10.0906,10.3129,11.0661,12.807,15.1111,16.5467,14.3172,13.0137,14.6604,17.2638,18.1669,16.6264,19.3814,22.4838,22.1702,21.8935,24.3955
OLE,OSMANLI PORTFÖY BİRİNCİ FON SEPETİ FONU,0.4132,1.1195,1.8319,2.6454,3.283,4.3433,5.1683,6.0345,6.8155,7.5747,8.3376,9.039,9.1851,10.0051,10.7656,11.526,12.2824,12.939,13.0719,13.6588,14.3234,15.0016,15.7345,16.1015,16.757,17.4581
OPH,OSMANLI PORTFÖY BİRİNCİ HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN FON),4.5444,10.0477,11.3747,15.0733,17.2241,18.1168,13.4546,13.591,12.0501,10.1829,9.1125,8.5085,10.1779,11.9783,15.3288,6.4266,1.8579,6.5258,10.8621,10.9534,6.045,12.7435,19.6233,21.5462,20.904,25.4006
ODP,OSMANLI PORTFÖY BİRİNCİ SERBEST FON,-0.089,2.3827,3.0243,6.8787,4.9333,6.7294,8.075,12.1027,12.4808,13.6325,15.5949,21.1769,22.3764,28.5009,25.5609,23.556,26.4955,25.5088,27.0791,23.8665,23.2588,22.228,27.1657,26.4749,23.4497,22.0557
OIR,OSMANLI PORTFÖY DENGELİ FON SEPETİ FONU,0.7975,2.2746,2.8291,4.269,4.8238,5.9998,6.0329,7.2186,7.7879,8.2596,9.1459,10.189,10.1183,11.2509,12.1191,11.2842,11.2729,11.9791,12.3742,12.5622,12.4537,13.4251,15.1462,15.5636,15.3169,16.3853
OPL,OSMANLI PORTFÖY İKİNCİ DEĞİŞKEN FON,1.7521,3.127,3.4468,5.0977,5.7696,7.0665,6.9678,8.527,7.6872,8.0442,9.457,10.7638,10.3146,11.8452,12.8718,12.3778,13.8059,14.9455,14.8152,14.944,13.2968,14.1256,17.2082,17.7149,16.9956,17.7798
OPI,OSMANLI PORTFÖY İKİNCİ HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN FON),4.5146,9.1219,11.576,14.9375,15.3976,19.0138,14.6516,14.4482,12.9859,10.8562,10.2525,9.0224,10.8059,11.0346,14.2479,6.3293,0.2642,3.5968,7.6624,8.1776,3.3766,8.709,14.9729,18.9749,18.9691,22.6004
OLA,OSMANLI PORTFÖY İKİNCİ SERBEST (DÖVİZ- AVRO) FON,-0.1761,0.0131,-0.3938,1.2819,0.8758,2.593,3.5453,6.4017,5.8705,6.2418,7.5357,10.4583,10.9724,13.6199,14.1178,15.506,16.4318,16.0989,16.5903,17.0376,16.9669,16.186,17.7797,14.4773,13.2045,14.2514
OSL,OSMANLI PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU,0.4453,1.1178,1.8437,2.5469,3.1571,4.0008,4.7159,5.3317,6.0132,6.6359,7.3173,8.0876,8.7153,9.4036,10.0557,10.7612,11.5495,12.1949,12.8572,13.5465,14.0943,14.7476,15.3441,15.805,16.4981,17.0648
